Date,Open,High,Low,Close,Adj Close,Volume,ChangeStock,wtAVG
2022-02-10,17554.09961,17639.44922,17427.15039,17605.84961,17605.84961,273600,51.75,0.48783244
2022-02-11,17451,17454.75,17303,17374.75,17374.75,253100,-76.25,0.49278841
2022-02-14,17076.15039,17099.5,16809.65039,16842.80078,16842.80078,305500,-233.34961,0.49075963
2022-02-15,16933.25,17375,16839.25,17352.44922,17352.44922,298700,419.19922,0.495716404
2022-02-16,17408.44922,17490.59961,17257.69922,17322.19922,17322.19922,244500,-86.25,0.496471168
2022-02-17,17396.55078,17442.90039,17235.84961,17304.59961,17304.59961,232100,-91.95117,0.495672516
2022-02-18,17236.05078,17380.80078,17219.19922,17276.30078,17276.30078,189600,40.25,0.492875909
2022-02-21,17192.25,17351.05078,17070.69922,17206.65039,17206.65039,215200,14.40039,0.499682118
2022-02-22,16847.94922,17148.55078,16843.80078,17092.19922,17092.19922,300100,244.25,0.504805968
2022-02-23,17194.5,17220.69922,17027.84961,17063.25,17063.25,200200,-131.25,0.50420737
2022-02-24,16548.90039,16705.25,16203.25,16247.9502,16247.9502,458000,-300.95019,0.500376072
2022-02-25,16515.65039,16748.80078,16478.30078,16658.40039,16658.40039,329800,142.75,0.501951156
2022-02-28,16481.59961,16815.90039,16356.29981,16793.90039,16793.90039,404200,312.30078,0.502517631
2022-03-02,16593.09961,16678.5,16478.65039,16605.94922,16605.94922,517700,12.84961,0.497357773
2022-03-03,16723.19922,16768.94922,16442.94922,16498.05078,16498.05078,442100,-225.14844,0.500094781
2022-03-04,16339.4502,16456,16133.79981,16245.34961,16245.34961,456100,-94.10059,0.495803496
2022-03-07,15867.9502,15944.59961,15711.4502,15863.15039,15863.15039,585400,-4.79981,0.497651426
2022-03-08,15747.75,16028.75,15671.4502,16013.4502,16013.4502,543600,265.7002,0.494152177
2022-03-09,16078,16418.05078,15990,16345.34961,16345.34961,462200,267.34961,0.500602614
2022-03-10,16757.09961,16757.30078,16447.90039,16594.90039,16594.90039,486400,-162.19922,0.505154407
2022-03-11,16528.80078,16694.40039,16470.90039,16630.44922,16630.44922,343700,101.64844,0.503642082
2022-03-14,16633.69922,16887.94922,16606.5,16871.30078,16871.30078,314700,237.60156,0.502290799
2022-03-15,16900.65039,16927.75,16555,16663,16663,381600,-237.65039,0.501779645
2022-03-16,16876.65039,16987.90039,16837.84961,16975.34961,16975.34961,260000,98.69922,0.499352516
2022-03-17,17202.90039,17344.59961,17175.75,17287.05078,17287.05078,448300,84.15039,0.508791714
2022-03-21,17329.5,17353.34961,17096.40039,17117.59961,17117.59961,285500,-211.90039,0.507634077
2022-03-22,17120.40039,17334.40039,17006.30078,17315.5,17315.5,338300,195.09961,0.507550193
2022-03-23,17405.05078,17442.40039,17199.59961,17245.65039,17245.65039,292100,-159.40039,0.493589912
2022-03-24,17094.94922,17291.75,17091.15039,17222.75,17222.75,290300,127.80078,0.50501255
2022-03-25,17289,17294.90039,17076.55078,17153,17153,237100,-136,0.505201052
2022-03-28,17181.84961,17235.09961,17003.90039,17222,17222,253200,40.15039,0.4911824
2022-03-29,17297.19922,17343.65039,17235.69922,17325.30078,17325.30078,235100,28.10156,0.5020361
2022-03-30,17468.15039,17522.5,17387.19922,17498.25,17498.25,505000,30.09961,0.503468982
2022-03-31,17519.19922,17559.80078,17435.19922,17464.75,17464.75,281100,-54.44922,0.496030011
2022-04-01,17436.90039,17703.69922,17422.69922,17670.44922,17670.44922,291800,233.54883,0.509909306
2022-04-04,17809.09961,18114.65039,17791.40039,18053.40039,18053.40039,345500,244.30078,0.508810277
2022-04-05,18080.59961,18095.44922,17921.55078,17957.40039,17957.40039,283500,-123.19922,0.509756156
2022-04-06,17842.75,17901,17779.84961,17807.65039,17807.65039,328800,-35.09961,0.509547573
2022-04-07,17723.30078,17787.5,17623.69922,17639.55078,17639.55078,308800,-83.75,0.509652232
2022-04-08,17698.15039,17842.75,17600.55078,17784.34961,17784.34961,274400,86.19922,0.498709656
2022-04-11,17740.90039,17779.05078,17650.94922,17674.94922,17674.94922,251700,-65.95117,0.504601887
2022-04-12,17584.84961,17595.30078,17442.34961,17530.30078,17530.30078,266000,-54.54883,0.507976127
2022-04-13,17599.90039,17663.65039,17457.40039,17475.65039,17475.65039,245100,-124.25,0.50779541
2022-04-18,17183.44922,17237.75,17067.84961,17173.65039,17173.65039,376100,-9.79883,0.497530835
2022-04-19,17258.94922,17275.65039,16824.69922,16958.65039,16958.65039,401400,-300.29883,0.50303233
2022-04-20,17045.25,17186.90039,16978.94922,17136.55078,17136.55078,286100,91.30078,0.499749773
2022-04-21,17234.59961,17414.69922,17215.5,17392.59961,17392.59961,285200,158,0.495765991
2022-04-22,17242.75,17315.30078,17149.19922,17171.94922,17171.94922,262700,-70.80078,0.500119332
2022-04-25,17009.05078,17054.30078,16888.69922,16953.94922,16953.94922,275700,-55.10156,0.49051557
2022-04-26,17121.30078,17223.84961,17064.44922,17200.80078,17200.80078,261100,79.5,0.498977881
2022-04-27,17073.34961,17110.69922,16958.44922,17038.40039,17038.40039,265100,-34.94922,0.509571701
2022-04-28,17189.5,17322.5,17071.05078,17245.05078,17245.05078,312900,55.55078,0.50314946
2022-04-29,17329.25,17377.65039,17053.25,17102.55078,17102.55078,336200,-226.69922,0.502684112
2022-05-02,16924.44922,17092.25,16917.25,17069.09961,17069.09961,278200,144.65039,0.518214101
2022-05-04,17096.59961,17132.84961,16623.94922,16677.59961,16677.59961,310600,-419,0.502946176
2022-05-05,16854.75,16945.69922,16651.84961,16682.65039,16682.65039,265800,-172.09961,0.510398224
2022-05-06,16415.55078,16484.19922,16340.90039,16411.25,16411.25,300500,-4.30078,0.503564513
2022-05-09,16227.7002,16403.69922,16142.09961,16301.84961,16301.84961,288400,74.14941,0.503864292
2022-05-10,16248.90039,16404.55078,16197.29981,16240.04981,16240.04981,283100,-8.85058,0.50418192
2022-05-11,16270.04981,16318.75,15992.59961,16167.09961,16167.09961,284300,-102.9502,0.50573154
2022-05-12,16021.09961,16041.9502,15735.75,15808,15808,314900,-213.09961,0.51263516
2022-05-13,15977,16083.59961,15740.84961,15782.15039,15782.15039,369100,-194.84961,0.510624137
2022-05-16,15845.09961,15977.9502,15739.65039,15842.29981,15842.29981,217600,-2.7998,0.510061555
2022-05-17,15912.59961,16284.25,15900.79981,16259.29981,16259.29981,295700,346.7002,0.510885595
2022-05-18,16318.15039,16399.80078,16211.2002,16240.29981,16240.29981,290400,-77.85058,0.518729568
2022-05-19,15917.40039,15984.75,15775.2002,15809.40039,15809.40039,313900,-108,0.514998543
2022-05-20,16043.79981,16283.04981,16003.84961,16266.15039,16266.15039,252400,222.35058,0.528441014
2022-05-23,16290.9502,16414.69922,16185.75,16214.7002,16214.7002,293800,-76.25,0.520696484
2022-05-24,16225.54981,16262.79981,16078.59961,16125.15039,16125.15039,249800,-100.39942,0.535419387
2022-05-25,16196.34961,16223.34961,16006.9502,16025.79981,16025.79981,243300,-170.5498,0.51350406
2022-05-26,16105,16204.4502,15903.7002,16170.15039,16170.15039,314300,65.15039,0.533031408
2022-05-27,16296.59961,16370.59961,16221.9502,16352.4502,16352.4502,274100,55.85059,0.531697113
2022-05-30,16527.90039,16695.5,16506.15039,16661.40039,16661.40039,251400,133.5,0.529510113
2022-05-31,16578.44922,16690.75,16521.90039,16584.55078,16584.55078,651600,6.10156,0.533437793
2022-06-01,16594.40039,16649.19922,16438.84961,16522.75,16522.75,249600,-71.65039,0.513084561
2022-06-02,16481.65039,16646.40039,16443.05078,16628,16628,236000,146.34961,0.521914219
2022-06-03,16761.65039,16793.84961,16567.90039,16584.30078,16584.30078,245500,-177.34961,0.528803233
2022-06-06,16530.69922,16610.94922,16444.55078,16569.55078,16569.55078,233600,38.85156,0.526436782
2022-06-07,16469.59961,16487.25,16347.09961,16416.34961,16416.34961,233800,-53.25,0.522390815
2022-06-08,16474.94922,16514.30078,16293.34961,16356.25,16356.25,243500,-118.69922,0.522433192
2022-06-09,16263.84961,16492.80078,16243.84961,16478.09961,16478.09961,205000,214.25,0.526094041
2022-06-10,16283.9502,16324.7002,16172.59961,16201.79981,16201.79981,189700,-82.15039,0.532512239
2022-06-13,15877.54981,15886.15039,15684,15774.40039,15774.40039,225500,-103.14942,0.526559048
2022-06-14,15674.25,15858,15659.4502,15732.09961,15732.09961,225400,57.84961,0.524752019
2022-06-15,15729.25,15783.65039,15678.90039,15692.15039,15692.15039,183000,-37.09961,0.522665844
2022-06-16,15832.25,15863.15039,15335.09961,15360.59961,15360.59961,264700,-471.65039,0.533371694
2022-06-17,15272.65039,15400.40039,15183.40039,15293.5,15293.5,342600,20.84961,0.520967907
2022-06-20,15334.5,15382.5,15191.09961,15350.15039,15350.15039,260000,15.65039,0.515756689
2022-06-21,15455.9502,15707.25,15419.84961,15638.79981,15638.79981,262800,182.84961,0.515046324
2022-06-22,15545.65039,15565.40039,15385.9502,15413.29981,15413.29981,220900,-132.35058,0.535578734
2022-06-23,15451.54981,15628.4502,15367.5,15556.65039,15556.65039,259200,105.10058,0.514986136
2022-06-24,15657.40039,15749.25,15619.4502,15699.25,15699.25,219600,41.84961,0.528036308
2022-06-27,15926.2002,15927.4502,15815.5,15832.04981,15832.04981,210900,-94.15039,0.516072304
2022-06-28,15757.4502,15892.09961,15710.15039,15850.2002,15850.2002,251900,92.75,0.525955828
2022-06-29,15701.7002,15861.59961,15687.79981,15799.09961,15799.09961,444900,97.39941,0.51907621
2022-06-30,15774.5,15890,15728.84961,15780.25,15780.25,306000,5.75,0.512966941
2022-07-01,15703.7002,15793.9502,15511.04981,15752.04981,15752.04981,364100,48.34961,0.514937839
2022-07-04,15710.5,15852.34961,15661.79981,15835.34961,15835.34961,304300,124.84961,0.503476542
2022-07-05,15909.15039,16025.75,15785.4502,15810.84961,15810.84961,254200,-98.30078,0.50651276
2022-07-06,15818.2002,16011.34961,15800.90039,15989.79981,15989.79981,288400,171.59961,0.504660297
2022-07-07,16113.75,16150.5,16045.9502,16132.90039,16132.90039,264600,19.15039,0.501999557
2022-07-08,16273.65039,16275.5,16157.90039,16220.59961,16220.59961,281100,-53.05078,0.500232516
2022-07-11,16136.15039,16248.54981,16115.5,16216,16216,255900,79.84961,0.495978295
2022-07-12,16126.2002,16158.75,16031.15039,16058.29981,16058.29981,208600,-67.90039,0.495913514
2022-07-13,16128.2002,16140,15950.15039,15966.65039,15966.65039,233300,-161.54981,0.492932548
2022-07-14,16018.84961,16070.84961,15858.2002,15938.65039,15938.65039,228600,-80.19922,0.490841266
2022-07-15,16010.79981,16066.9502,15927.29981,16049.2002,16049.2002,205800,38.40039,0.494705781
2022-07-18,16151.40039,16287.9502,16142.2002,16278.5,16278.5,227700,127.09961,0.486105208
2022-07-19,16187.04981,16359.5,16187.04981,16340.54981,16340.54981,222600,153.5,0.48654367
2022-07-20,16562.80078,16588,16490.94922,16520.84961,16520.84961,284400,-41.95117,0.488172456
2022-07-21,16523.55078,16626.94922,16483.90039,16605.25,16605.25,243600,81.69922,0.48421367
2022-07-22,16661.25,16752.25,16610.90039,16719.44922,16719.44922,190900,58.19922,0.48377062
2022-07-25,16662.55078,16706.05078,16564.25,16631,16631,211400,-31.55078,0.481572664
2022-07-26,16632.90039,16636.09961,16463.30078,16483.84961,16483.84961,208200,-149.05078,0.482003613
2022-07-27,16475.34961,16653.44922,16438.75,16641.80078,16641.80078,185200,166.45117,0.481988839
2022-07-28,16774.84961,16947.65039,16746.25,16929.59961,16929.59961,376300,154.75,0.481576883
2022-07-29,17079.5,17172.80078,17018.15039,17158.25,17158.25,436100,78.75,0.481790282
2022-08-01,17243.19922,17356.25,17154.80078,17340.05078,17340.05078,381500,96.85156,0.483312221
2022-08-02,17310.15039,17390.15039,17215.84961,17345.44922,17345.44922,333600,35.29883,0.483306758
2022-08-03,17349.25,17407.5,17225.84961,17388.15039,17388.15039,285400,38.90039,0.483945743
2022-08-04,17463.09961,17490.69922,17161.25,17382,17382,325000,-81.09961,0.48171244
2022-08-05,17423.65039,17474.40039,17348.75,17397.5,17397.5,355300,-26.15039,0.489515182
2022-08-08,17401.5,17548.80078,17359.75,17525.09961,17525.09961,257000,123.59961,0.492157085
2022-08-10,17566.09961,17566.09961,17442.80078,17534.75,17534.75,312700,-31.34961,0.496069617
2022-08-11,17711.65039,17719.30078,17631.94922,17659,17659,311200,-52.65039,0.500360995
2022-08-12,17659.65039,17724.65039,17597.84961,17698.15039,17698.15039,303900,38.5,0.497275617
2022-08-16,17797.19922,17839.09961,17764.05078,17825.25,17825.25,0,28.05078,0.502258336
2022-08-17,17868.15039,17965.94922,17833.34961,17944.25,17944.25,262800,76.09961,0.502085193
2022-08-18,17898.65039,17968.44922,17852.05078,17956.5,17956.5,263900,57.84961,0.500668098
2022-08-19,17966.55078,17992.19922,17710.75,17758.44922,17758.44922,295600,-208.10156,0.504083217
2022-08-22,17682.90039,17690.05078,17467.34961,17490.69922,17490.69922,287600,-192.20117,0.507746509
2022-08-23,17357.34961,17625.55078,17345.19922,17577.5,17577.5,285600,220.15039,0.50789928
2022-08-24,17525.44922,17623.65039,17499.25,17604.94922,17604.94922,262000,79.5,0.5106333
2022-08-25,17679,17726.5,17487.44922,17522.44922,17522.44922,230200,-156.55078,0.509356618
2022-08-26,17619.30078,17685.84961,17519.34961,17558.90039,17558.90039,266600,-60.40039,0.509664754
2022-08-29,17188.65039,17380.15039,17166.19922,17312.90039,17312.90039,244900,124.25,0.507643296
2022-08-30,17414.94922,17777.65039,17401.5,17759.30078,17759.30078,324700,344.35156,0.511911079
2022-09-01,17485.69922,17695.59961,17468.44922,17542.80078,17542.80078,308500,57.10156,0.506639688
2022-09-02,17598.40039,17643.84961,17476.44922,17539.44922,17539.44922,256300,-58.95117,0.507972287
2022-09-05,17546.44922,17683.15039,17540.34961,17665.80078,17665.80078,230300,119.35156,0.507315198
2022-09-06,17695.69922,17764.65039,17587.65039,17655.59961,17655.59961,251200,-40.09961,0.506198632
2022-09-07,17519.40039,17650.75,17484.30078,17624.40039,17624.40039,354100,105,0.506715427
2022-09-08,17748.15039,17807.65039,17691.94922,17798.75,17798.75,279800,50.59961,0.505684803
2022-09-09,17923.34961,17925.94922,17786,17833.34961,17833.34961,270300,-90,0.508982852
2022-09-12,17890.84961,17980.55078,17889.15039,17936.34961,17936.34961,228200,45.5,0.497441956
2022-09-13,18044.44922,18088.30078,18015.44922,18070.05078,18070.05078,259900,25.60156,0.497665215
2022-09-14,17771.15039,18091.55078,17771.15039,18003.75,18003.75,365900,232.59961,0.500891417
2022-09-15,18046.34961,18096.15039,17861.5,17877.40039,17877.40039,289600,-168.94922,0.500686646
2022-09-16,17796.80078,17820.05078,17497.25,17530.84961,17530.84961,468500,-265.95117,0.506712886
2022-09-19,17540.65039,17667.19922,17429.69922,17622.25,17622.25,258300,81.59961,0.511831882
2022-09-20,17770.40039,17919.30078,17744.40039,17816.25,17816.25,263100,45.84961,0.513047132
2022-09-21,17766.34961,17838.69922,17663.59961,17718.34961,17718.34961,245500,-48,0.511843999
2022-09-22,17609.65039,17722.75,17532.44922,17629.80078,17629.80078,284100,20.15039,0.51113302
2022-09-23,17593.84961,17642.15039,17291.65039,17327.34961,17327.34961,390800,-266.5,0.507179567
2022-09-26,17156.30078,17196.40039,16978.30078,17016.30078,17016.30078,492000,-140,0.514290595
2022-09-27,17110.90039,17176.44922,16942.34961,17007.40039,17007.40039,359900,-103.5,0.513659726
2022-09-28,16870.55078,17037.59961,16820.40039,16858.59961,16858.59961,323900,-11.95117,0.512479958
2022-09-29,16993.59961,17026.05078,16788.59961,16818.09961,16818.09961,340000,-175.5,0.513020769
2022-09-30,16798.05078,17187.09961,16747.69922,17094.34961,17094.34961,376100,296.29883,0.517170673
2022-10-03,17102.09961,17114.65039,16855.55078,16887.34961,16887.34961,278400,-214.75,0.515843862
2022-10-04,17147.44922,17287.30078,17117.30078,17274.30078,17274.30078,226000,126.85156,0.51811624
2022-10-06,17379.25,17428.80078,17315.65039,17331.80078,17331.80078,265500,-47.44922,0.508890807
2022-10-07,17287.19922,17337.34961,17216.94922,17314.65039,17314.65039,216300,27.45117,0.510053504
2022-10-10,17094.34961,17280.15039,17064.69922,17241,17241,234000,146.65039,0.505621639
2022-10-11,17256.05078,17261.80078,16950.30078,16983.55078,16983.55078,282600,-272.5,0.505643096
2022-10-12,17025.55078,17142.34961,16960.05078,17123.59961,17123.59961,256000,98.04883,0.505032493
2022-10-13,17087.34961,17112.34961,16956.94922,17014.34961,17014.34961,266400,-73,0.501075623
2022-10-14,17322.30078,17348.55078,17169.75,17185.69922,17185.69922,227000,-136.60156,0.500545398
2022-10-17,17144.80078,17328.55078,17098.55078,17311.80078,17311.80078,212200,167,0.493062484
2022-10-18,17438.75,17527.80078,17434.05078,17486.94922,17486.94922,239500,48.19922,0.492017304
2022-10-19,17568.15039,17607.59961,17472.84961,17512.25,17512.25,210500,-55.90039,0.495382392
2022-10-20,17423.09961,17584.15039,17421,17563.94922,17563.94922,249600,140.84961,0.494001706
2022-10-21,17622.84961,17670.15039,17520.75,17576.30078,17576.30078,277700,-46.54883,0.479116679
2022-10-24,17736.34961,17777.55078,17707.40039,17730.75,17730.75,45000,-5.59961,0.50387568
2022-10-25,17808.30078,17811.5,17637,17656.34961,17656.34961,251400,-151.95117,0.497218324
2022-10-27,17771.40039,17783.90039,17654.5,17736.94922,17736.94922,324600,-34.45117,0.49360758
2022-10-28,17756.40039,17838.90039,17723.69922,17786.80078,17786.80078,250000,30.40039,0.497228457
2022-10-31,17910.19922,18022.80078,17899.90039,18012.19922,18012.19922,227200,102,0.494343974
2022-11-01,18130.69922,18175.80078,18060.15039,18145.40039,18145.40039,349900,14.70117,0.489915334
2022-11-02,18177.90039,18178.75,18048.65039,18082.84961,18082.84961,270900,-95.05078,0.490053538
2022-11-03,17968.34961,18106.30078,17959.19922,18052.69922,18052.69922,213000,84.34961,0.487613081
2022-11-04,18053.40039,18135.09961,18017.15039,18117.15039,18117.15039,267900,63.75,0.487363489
2022-11-07,18211.75,18255.5,18064.75,18202.80078,18202.80078,314800,-8.94922,0.48982296
2022-11-09,18288.25,18296.40039,18117.5,18157,18157,307200,-131.25,0.490681
2022-11-10,18044.34961,18103.09961,17969.40039,18028.19922,18028.19922,256500,-16.15039,0.489894685
2022-11-11,18272.34961,18362.30078,18259.34961,18349.69922,18349.69922,378500,77.34961,0.488955164
2022-11-14,18376.40039,18399.44922,18311.40039,18329.15039,18329.15039,301400,-47.25,0.49543495
2022-11-15,18362.75,18427.94922,18282,18403.40039,18403.40039,250900,40.65039,0.490991544
2022-11-16,18398.25,18442.15039,18344.15039,18409.65039,18409.65039,219300,11.40039,0.489975909
2022-11-17,18358.69922,18417.59961,18312.94922,18343.90039,18343.90039,200500,-14.79883,0.491515499
2022-11-18,18382.94922,18394.59961,18209.80078,18307.65039,18307.65039,198800,-75.29883,0.491129964
2022-11-21,18246.40039,18262.30078,18133.34961,18159.94922,18159.94922,213800,-86.45117,0.490839392
2022-11-22,18179.15039,18261.84961,18137.69922,18244.19922,18244.19922,177700,65.04883,0.489181301
2022-11-23,18325.19922,18325.40039,18246,18267.25,18267.25,178800,-57.94922,0.489282575
2022-11-24,18326.09961,18529.69922,18294.25,18484.09961,18484.09961,204000,158,0.488825318
2022-11-25,18528.44922,18534.90039,18445.09961,18512.75,18512.75,205900,-15.69922,0.492884434
2022-11-28,18430.55078,18614.25,18365.59961,18562.75,18562.75,206500,132.19922,0.493801181
2022-11-29,18552.44922,18678.09961,18552.15039,18618.05078,18618.05078,195300,65.60156,0.49359874
2022-11-30,18625.69922,18816.05078,18616.55078,18758.34961,18758.34961,345600,132.65039,0.493878561
2022-12-01,18871.94922,18887.59961,18778.19922,18812.5,18812.5,325000,-59.44922,0.481494323
2022-12-02,18752.40039,18781.94922,18639.19922,18696.09961,18696.09961,254400,-56.30078,0.490962001
2022-12-05,18719.55078,18728.59961,18591.34961,18701.05078,18701.05078,288400,-18.5,0.486663502
2022-12-06,18600.65039,18654.90039,18577.90039,18642.75,18642.75,217800,42.09961,0.488866041
2022-12-07,18638.84961,18668.30078,18528.40039,18560.5,18560.5,200500,-78.34961,0.491670343
2022-12-08,18570.84961,18625,18536.94922,18609.34961,18609.34961,202800,38.5,0.4950053
2022-12-09,18662.40039,18664.69922,18410.09961,18496.59961,18496.59961,215800,-165.80078,0.494758799
2022-12-12,18402.15039,18521.55078,18345.69922,18497.15039,18497.15039,193900,95,0.488232068
2022-12-13,18524.40039,18617.25,18490.19922,18608,18608,187600,83.59961,0.493132451
2022-12-14,18671.25,18696.09961,18632.90039,18660.30078,18660.30078,208000,-10.94922,0.492090549
2022-12-15,18614.40039,18652.90039,18387.69922,18414.90039,18414.90039,183100,-199.5,0.493998419
2022-12-16,18319.09961,18440.94922,18255.15039,18269,18269,277700,-50.09961,0.498653022
2022-12-19,18288.09961,18431.65039,18244.55078,18420.44922,18420.44922,154800,132.34961,0.495549848
2022-12-20,18340.30078,18404.90039,18202.65039,18385.30078,18385.30078,169000,45,0.492713153
2022-12-21,18435.15039,18473.34961,18162.75,18199.09961,18199.09961,187600,-236.05078,0.490294127
2022-12-22,18288.80078,18318.75,18068.59961,18127.34961,18127.34961,195700,-161.45117,0.492427886
2022-12-23,17977.65039,18050.44922,17779.5,17806.80078,17806.80078,221500,-170.84961,0.4961352
2022-12-26,17830.40039,18084.09961,17774.25,18014.59961,18014.59961,176700,184.19922,0.496657556
2022-12-27,18089.80078,18149.25,17967.44922,18132.30078,18132.30078,214300,42.5,0.49915903
2022-12-28,18084.75,18173.09961,18068.34961,18122.5,18122.5,193900,37.75,0.484812385
2022-12-29,18045.69922,18229.69922,17992.80078,18191,18191,281100,145.30078,0.498394539
2022-12-30,18259.09961,18265.25,18080.30078,18105.30078,18105.30078,192000,-153.79883,0.498975883
2023-01-02,18131.69922,18215.15039,18086.5,18197.44922,18197.44922,256100,65.75,0.500179337
2023-01-03,18163.19922,18251.94922,18149.80078,18232.55078,18232.55078,208700,69.35156,0.497214462
2023-01-04,18230.65039,18243,18020.59961,18042.94922,18042.94922,235200,-187.70117,0.496214041
2023-01-05,18101.94922,18120.30078,17892.59961,17992.15039,17992.15039,269900,-109.79883,0.498324533
2023-01-06,18008.05078,18047.40039,17795.55078,17859.44922,17859.44922,238200,-148.60156,0.505903465
2023-01-09,17952.55078,18141.40039,17936.15039,18101.19922,18101.19922,257200,148.64844,0.496161685
2023-01-10,18121.30078,18127.59961,17856,17914.15039,17914.15039,283300,-207.15039,0.50099111
2023-01-11,17924.25,17976.34961,17824.34961,17895.69922,17895.69922,259900,-28.55078,0.505090794
2023-01-12,17920.84961,17945.80078,17761.65039,17858.19922,17858.19922,227800,-62.65039,0.500731501
2023-01-13,17867.5,17999.34961,17774.25,17956.59961,17956.59961,256700,89.09961,0.506007309
2023-01-16,18033.15039,18049.65039,17853.65039,17894.84961,17894.84961,206200,-138.30078,0.49837105
2023-01-17,17922.80078,18072.05078,17886.94922,18053.30078,18053.30078,219100,130.5,0.499451634
2023-01-18,18074.30078,18183.75,18032.44922,18165.34961,18165.34961,255800,91.04883,0.499215532
2023-01-19,18119.80078,18155.19922,18063.75,18107.84961,18107.84961,237800,-11.95117,0.50245209
2023-01-20,18115.59961,18145.44922,18016.19922,18027.65039,18027.65039,237200,-87.94922,0.508559396
2023-01-23,18118.44922,18162.59961,18063.44922,18118.55078,18118.55078,202500,0.10156,0.510404052
2023-01-24,18183.94922,18201.25,18078.65039,18118.30078,18118.30078,216900,-65.64844,0.510836628
2023-01-25,18093.34961,18100.59961,17846.15039,17891.94922,17891.94922,257200,-201.40039,0.513455148
2023-01-27,17877.19922,17884.75,17493.55078,17604.34961,17604.34961,476300,-272.84961,0.513313301
2023-01-30,17541.94922,17709.15039,17405.55078,17648.94922,17648.94922,432400,107,0.511910488
